head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L21.H1,19,"East, South,",0.001220703125,0.0234375,False,1,2.7817726135253906,2.7716877460479736,-0.010084867477416992,0.000471615232527256
L21.H1,20,"Friday, Saturday,",0.0009765625,-0.0078125,False,1,2.5033023357391357,2.496474266052246,-0.0068280696868896484,0.00018064104369841516
L21.H1,21,"99, 100,",0.00396728515625,0.046875,False,1,4.915748596191406,4.897830963134766,-0.017917633056640625,0.0007132437312975526
L21.H1,22,"A, B,",0.00146484375,0.0078125,False,1,2.140479326248169,2.1302218437194824,-0.010257482528686523,0.000588466296903789
L21.H1,23,"January, February,",-0.00048828125,-0.015625,False,1,1.2851768732070923,1.2839775085449219,-0.0011993646621704102,0.00041515694465488195
L21.H1,24,"May, June,",0.0,-0.015625,False,1,1.3450031280517578,1.3452119827270508,0.00020885467529296875,-2.7158239390701056e-06
L21.H1,25,"1, 2,",0.00439453125,0.015625,False,1,3.0380711555480957,3.0200068950653076,-0.018064260482788086,0.0010687308385968208
L21.H1,26,"November, December,",0.00146484375,-0.0078125,False,1,2.9685099124908447,2.963670015335083,-0.004839897155761719,2.1842424757778645e-05
L21.H2,0,"10, 11,",0.000244140625,0.0,False,1,3.2723989486694336,3.2701220512390137,-0.002276897430419922,0.00023760896874591708
L21.H2,1,"3, 4,",-0.000732421875,0.0,False,1,3.762195587158203,3.7598345279693604,-0.0023610591888427734,5.3526229748968035e-05
L21.H2,2,"Monday, Tuesday,",0.0029296875,0.015625,False,1,1.582030177116394,1.5682175159454346,-0.013812661170959473,-6.220705108717084e-05
L21.H2,3,"5, 6,",-0.000244140625,0.0,False,1,3.500905990600586,3.5009536743164062,4.76837158203125e-05,2.534636587370187e-05
L21.H2,4,"4, 5,",-0.00048828125,0.0,False,1,3.9696288108825684,3.96701717376709,-0.0026116371154785156,1.4584162272512913e-05
L21.H2,5,"7, 8,",0.0,0.0,False,1,3.577009677886963,3.5776658058166504,0.0006561279296875,3.0331779271364212e-05
L21.H2,6,"North, East,",-0.0029296875,-0.0078125,False,1,2.096099615097046,2.1001458168029785,0.004046201705932617,-2.4039996787905693e-05
L21.H2,7,"20, 21,",-0.001953125,-0.0078125,False,1,3.33726167678833,3.34608793258667,0.008826255798339844,9.092297113966197e-05
L21.H2,8,"Saturday, Sunday,",0.00146484375,0.0078125,False,1,2.383121967315674,2.374950885772705,-0.00817108154296875,-8.872611942933872e-05
L21.H2,9,"February, March,",-0.00244140625,0.0,False,1,1.405761480331421,1.4124034643173218,0.006641983985900879,-0.00017451640451326966
L21.H2,10,"2, 3,",-0.000732421875,0.0,False,1,3.9650635719299316,3.9631662368774414,-0.0018973350524902344,4.596303915604949e-05
L21.H2,11,"T, U,",-0.0009765625,-0.0078125,False,1,4.526601791381836,4.53164005279541,0.005038261413574219,3.470151568762958e-05
L21.H2,12,"B, C,",-0.001708984375,-0.0078125,False,1,2.532994031906128,2.5378799438476562,0.00488591194152832,9.54832648858428e-05
L21.H2,13,"Up, Down,",-0.000244140625,-0.0078125,False,1,3.3893039226531982,3.39705753326416,0.007753610610961914,2.046377630904317e-06
L21.H2,14,"April, May,",0.0,0.0,False,1,1.6733434200286865,1.6736234426498413,0.00028002262115478516,-9.537117148283869e-05
L21.H2,15,"100, 101,",0.0,0.0,False,1,3.5318715572357178,3.5318922996520996,2.0742416381835938e-05,-0.00013651660992763937
L21.H2,16,"Tuesday, Wednesday,",0.001708984375,0.0078125,False,1,2.9783997535705566,2.970355749130249,-0.008044004440307617,0.00010403497435618192
L21.H2,17,"Thursday, Friday,",0.0,0.0,False,1,2.369088649749756,2.368046760559082,-0.0010418891906738281,0.00015635049203410745
L21.H2,18,"March, April,",0.00244140625,0.015625,False,1,1.3285362720489502,1.3203729391098022,-0.00816333293914795,0.0001986860006581992
L21.H2,19,"East, South,",-0.00146484375,0.0,False,1,2.7817726135253906,2.7806317806243896,-0.0011408329010009766,0.00014552095672115684
L21.H2,20,"Friday, Saturday,",-0.0009765625,-0.0078125,False,1,2.5033023357391357,2.5089094638824463,0.005607128143310547,-0.0001767416688380763
L21.H2,21,"99, 100,",0.000244140625,0.0,False,1,4.915748596191406,4.917736053466797,0.001987457275390625,9.102514013648033e-05
L21.H2,22,"A, B,",0.00048828125,0.0,False,1,2.140479326248169,2.1388862133026123,-0.0015931129455566406,-0.00015017080295365304
L21.H2,23,"January, February,",-0.0029296875,-0.015625,False,1,1.2851768732070923,1.2954518795013428,0.010275006294250488,0.0002042488195002079
L21.H2,24,"May, June,",0.0,-0.015625,False,1,1.3450031280517578,1.3482154607772827,0.0032123327255249023,-0.0002747309044934809
L21.H2,25,"1, 2,",0.001708984375,0.0078125,False,1,3.0380711555480957,3.033346652984619,-0.0047245025634765625,0.00030055386014282703
L21.H2,26,"November, December,",-0.00048828125,0.0,False,1,2.9685099124908447,2.9716334342956543,0.0031235218048095703,-0.0002328201080672443
L21.H3,0,"10, 11,",-0.001708984375,-0.0078125,False,1,3.2723989486694336,3.2777397632598877,0.0053408145904541016,0.00011415319750085473
L21.H3,1,"3, 4,",0.000244140625,0.0,False,1,3.762195587158203,3.7599751949310303,-0.0022203922271728516,3.47763707395643e-05
L21.H3,2,"Monday, Tuesday,",0.00048828125,0.015625,False,1,1.582030177116394,1.5758955478668213,-0.006134629249572754,3.563507198123261e-05
L21.H3,3,"5, 6,",0.0,0.0,False,1,3.500905990600586,3.4973926544189453,-0.003513336181640625,0.00013016030425205827
L21.H3,4,"4, 5,",-0.000244140625,0.0,False,1,3.9696288108825684,3.9668922424316406,-0.0027365684509277344,-4.2393949115648866e-06
L21.H3,5,"7, 8,",0.000244140625,0.0,False,1,3.577009677886963,3.5718674659729004,-0.0051422119140625,-2.0842882804572582e-05
L21.H3,6,"North, East,",-0.035400390625,0.09375,False,1,2.096099615097046,2.0238728523254395,-0.07222676277160645,0.013321571052074432
L21.H3,7,"20, 21,",-0.00146484375,-0.0078125,False,1,3.33726167678833,3.344938039779663,0.007676362991333008,-9.220873471349478e-05
L21.H3,8,"Saturday, Sunday,",0.00048828125,0.0,False,1,2.383121967315674,2.3809096813201904,-0.0022122859954833984,-0.00017947988817468286
L21.H3,9,"February, March,",0.00439453125,0.046875,False,1,1.405761480331421,1.3926645517349243,-0.013096928596496582,0.00029542617266997695
L21.H3,10,"2, 3,",0.0003662109375,0.0,False,1,3.9650635719299316,3.9611611366271973,-0.003902435302734375,9.12255491130054e-05
L21.H3,11,"T, U,",-0.0106201171875,-0.0390625,False,1,4.526601791381836,4.477776527404785,-0.04882526397705078,0.012445367872714996
L21.H3,12,"B, C,",0.003662109375,0.0390625,False,1,2.532994031906128,2.513607978820801,-0.01938605308532715,0.005975192412734032
L21.H3,13,"Up, Down,",0.049072265625,0.21875,False,1,3.3893039226531982,3.1845788955688477,-0.20472502708435059,0.0070673152804374695
L21.H3,14,"April, May,",-0.0029296875,-0.015625,False,1,1.6733434200286865,1.6864807605743408,0.013137340545654297,0.00030567304929718375
L21.H3,15,"100, 101,",0.003662109375,0.03125,False,1,3.5318715572357178,3.510040283203125,-0.021831274032592773,0.00023400195641443133
L21.H3,16,"Tuesday, Wednesday,",0.00146484375,0.015625,False,1,2.9783997535705566,2.9668169021606445,-0.01158285140991211,0.000309900613501668
L21.H3,17,"Thursday, Friday,",-0.00048828125,0.0078125,False,1,2.369088649749756,2.3662290573120117,-0.0028595924377441406,0.0004696461255662143
L21.H3,18,"March, April,",0.01171875,0.078125,False,1,1.3285362720489502,1.2919933795928955,-0.03654289245605469,0.0008339931955561042
L21.H3,19,"East, South,",-0.04248046875,0.0078125,False,1,2.7817726135253906,2.724306583404541,-0.05746603012084961,0.014245585538446903
L21.H3,20,"Friday, Saturday,",0.00244140625,0.0078125,False,1,2.5033023357391357,2.492528200149536,-0.01077413558959961,-0.00031397133716382086
L21.H3,21,"99, 100,",0.00201416015625,0.0234375,False,1,4.915748596191406,4.906293869018555,-0.009454727172851562,0.0001184972352348268
L21.H3,22,"A, B,",0.0009765625,0.03125,False,1,2.140479326248169,2.1314148902893066,-0.009064435958862305,0.0024754060432314873
L21.H3,23,"January, February,",0.001953125,0.015625,False,1,1.2851768732070923,1.2793021202087402,-0.005874752998352051,3.1505944207310677e-05
L21.H3,24,"May, June,",-0.00048828125,0.015625,False,1,1.3450031280517578,1.3466416597366333,0.0016385316848754883,-0.00030255498131737113
L21.H3,25,"1, 2,",0.001220703125,0.0,False,1,3.0380711555480957,3.031014919281006,-0.007056236267089844,9.781843982636929e-05
L21.H3,26,"November, December,",0.005615234375,0.046875,False,1,2.9685099124908447,2.9435641765594482,-0.024945735931396484,0.0003621736541390419
L21.H4,0,"10, 11,",-0.000732421875,0.0,False,1,3.2723989486694336,3.274806022644043,0.002407073974609375,0.0002634599804878235
L21.H4,1,"3, 4,",-0.000244140625,0.0078125,False,1,3.762195587158203,3.7604312896728516,-0.0017642974853515625,4.753324901685119e-05
L21.H4,2,"Monday, Tuesday,",0.00146484375,0.015625,False,1,1.582030177116394,1.5729682445526123,-0.009061932563781738,-0.0001066453114617616
L21.H4,3,"5, 6,",0.002197265625,0.015625,False,1,3.500905990600586,3.494277000427246,-0.006628990173339844,0.00020025388221256435
L21.H4,4,"4, 5,",0.0,0.0078125,False,1,3.9696288108825684,3.9677460193634033,-0.001882791519165039,0.00016549794236198068
L21.H4,5,"7, 8,",-0.00048828125,0.0,False,1,3.577009677886963,3.5781288146972656,0.0011191368103027344,-1.3918557669967413e-05
L21.H4,6,"North, East,",-0.00341796875,-0.015625,False,1,2.096099615097046,2.10204815864563,0.005948543548583984,-2.8596026822924614e-05
L21.H4,7,"20, 21,",-0.000732421875,0.0,False,1,3.33726167678833,3.338775157928467,0.0015134811401367188,0.0001787241781130433
L21.H4,8,"Saturday, Sunday,",0.00048828125,0.0078125,False,1,2.383121967315674,2.377619981765747,-0.005501985549926758,8.19054403109476e-05
L21.H4,9,"February, March,",-0.0009765625,0.0,False,1,1.405761480331421,1.408258080482483,0.0024966001510620117,-6.715188646921888e-05
L21.H4,10,"2, 3,",-0.000732421875,0.0,False,1,3.9650635719299316,3.9668002128601074,0.0017366409301757812,-1.425013761036098e-05
L21.H4,11,"T, U,",-0.00048828125,0.0,False,1,4.526601791381836,4.524234294891357,-0.0023674964904785156,8.76777630764991e-05
L21.H4,12,"B, C,",-0.0009765625,0.0,False,1,2.532994031906128,2.5338704586029053,0.0008764266967773438,-3.227498382329941e-06
L21.H4,13,"Up, Down,",-0.000244140625,0.0078125,False,1,3.3893039226531982,3.3795244693756104,-0.00977945327758789,-7.224938599392772e-05
L21.H4,14,"April, May,",-0.00048828125,0.0,False,1,1.6733434200286865,1.6755801439285278,0.0022367238998413086,8.590697689214721e-05
L21.H4,15,"100, 101,",0.00146484375,0.0078125,False,1,3.5318715572357178,3.5230634212493896,-0.008808135986328125,-0.00013145222328603268
L21.H4,16,"Tuesday, Wednesday,",0.002197265625,0.015625,False,1,2.9783997535705566,2.9686617851257324,-0.009737968444824219,0.0001201989725814201
L21.H4,17,"Thursday, Friday,",0.00146484375,0.0078125,False,1,2.369088649749756,2.36161470413208,-0.007473945617675781,0.00037134462036192417
L21.H4,18,"March, April,",0.0009765625,0.015625,False,1,1.3285362720489502,1.3244609832763672,-0.004075288772583008,0.00021542506874538958
L21.H4,19,"East, South,",-0.002197265625,0.0,False,1,2.7817726135253906,2.7794291973114014,-0.002343416213989258,0.00013668346218764782
L21.H4,20,"Friday, Saturday,",-0.0009765625,0.0,False,1,2.5033023357391357,2.503403425216675,0.0001010894775390625,1.0975407349178568e-05
L21.H4,21,"99, 100,",-0.000244140625,-0.0078125,False,1,4.915748596191406,4.927351474761963,0.01160287857055664,7.707966142334044e-05
L21.H4,22,"A, B,",0.00048828125,0.0078125,False,1,2.140479326248169,2.135031223297119,-0.005448102951049805,-8.90041992533952e-05
L21.H4,23,"January, February,",0.00048828125,0.0,False,1,1.2851768732070923,1.283543586730957,-0.001633286476135254,-0.00011479828390292823
L21.H4,24,"May, June,",-0.00048828125,0.0,False,1,1.3450031280517578,1.3471266031265259,0.0021234750747680664,-0.00016341748414561152
L21.H4,25,"1, 2,",0.001220703125,0.0078125,False,1,3.0380711555480957,3.0347957611083984,-0.0032753944396972656,0.0002893127966672182
L21.H4,26,"November, December,",0.000244140625,0.0078125,False,1,2.9685099124908447,2.9701404571533203,0.001630544662475586,-5.9846031945198774e-05
L21.H5,0,"10, 11,",0.000244140625,0.0,False,1,3.2723989486694336,3.270534038543701,-0.0018649101257324219,8.601094305049628e-05
L21.H5,1,"3, 4,",0.0003662109375,0.0078125,False,1,3.762195587158203,3.7584736347198486,-0.003721952438354492,3.053530235774815e-05
L21.H5,2,"Monday, Tuesday,",0.00146484375,0.015625,False,1,1.582030177116394,1.5737262964248657,-0.00830388069152832,-4.387256922200322e-07
L21.H5,3,"5, 6,",0.0,0.0,False,1,3.500905990600586,3.4989702701568604,-0.001935720443725586,4.6198001655284315e-05
L21.H5,4,"4, 5,",0.0,0.0,False,1,3.9696288108825684,3.9653353691101074,-0.0042934417724609375,9.629195847082883e-05
L21.H5,5,"7, 8,",0.00048828125,0.0078125,False,1,3.577009677886963,3.5716257095336914,-0.005383968353271484,0.0001214069634443149
L21.H5,6,"North, East,",-0.0009765625,0.0,False,1,2.096099615097046,2.094628095626831,-0.0014715194702148438,8.055404759943485e-05
L21.H5,7,"20, 21,",-0.00048828125,0.0078125,False,1,3.33726167678833,3.33784818649292,0.0005865097045898438,0.00012726272689178586
L21.H5,8,"Saturday, Sunday,",0.00244140625,0.0234375,False,1,2.383121967315674,2.3660714626312256,-0.017050504684448242,6.369425682350993e-05
L21.H5,9,"February, March,",0.0,0.015625,False,1,1.405761480331421,1.404985785484314,-0.0007756948471069336,1.8373066268395633e-05
L21.H5,10,"2, 3,",0.00048828125,0.0078125,False,1,3.9650635719299316,3.961113452911377,-0.0039501190185546875,-4.3740670662373304e-05
L21.H5,11,"T, U,",0.000244140625,0.0,False,1,4.526601791381836,4.525607109069824,-0.0009946823120117188,7.693302177358419e-05
L21.H5,12,"B, C,",-0.001953125,-0.0078125,False,1,2.532994031906128,2.537566661834717,0.004572629928588867,-0.00011047790758311749
L21.H5,13,"Up, Down,",0.0009765625,0.0078125,False,1,3.3893039226531982,3.380096673965454,-0.00920724868774414,-0.00011412677122280002
L21.H5,14,"April, May,",-0.00048828125,0.0,False,1,1.6733434200286865,1.6759898662567139,0.0026464462280273438,-0.00013475739979185164
L21.H5,15,"100, 101,",0.0009765625,0.0078125,False,1,3.5318715572357178,3.526937484741211,-0.004934072494506836,2.5994035240728408e-05
L21.H5,16,"Tuesday, Wednesday,",0.0029296875,0.015625,False,1,2.9783997535705566,2.9674062728881836,-0.010993480682373047,0.0002606425841804594
L21.H5,17,"Thursday, Friday,",-0.0009765625,0.0,False,1,2.369088649749756,2.372411012649536,0.0033223628997802734,0.000391431269235909
L21.H5,18,"March, April,",-0.00048828125,0.0,False,1,1.3285362720489502,1.3298295736312866,0.0012933015823364258,0.00020793035218957812
L21.H5,19,"East, South,",-0.00146484375,0.0,False,1,2.7817726135253906,2.7812962532043457,-0.0004763603210449219,-3.357909736223519e-05
L21.H5,20,"Friday, Saturday,",-0.0029296875,-0.0234375,False,1,2.5033023357391357,2.5228404998779297,0.019538164138793945,-0.00032048209686763585
L21.H5,21,"99, 100,",0.00048828125,0.0078125,False,1,4.915748596191406,4.915205955505371,-0.0005426406860351562,7.453369471477345e-05
L21.H5,22,"A, B,",0.00390625,0.015625,False,1,2.140479326248169,2.1241190433502197,-0.01636028289794922,-8.757744217291474e-05
L21.H5,23,"January, February,",-0.00048828125,0.0,False,1,1.2851768732070923,1.2877559661865234,0.0025790929794311523,-4.2090920032933354e-05
L21.H5,24,"May, June,",0.00048828125,0.0,False,1,1.3450031280517578,1.344146966934204,-0.0008561611175537109,-9.06276109162718e-05
L21.H5,25,"1, 2,",0.002685546875,0.0078125,False,1,3.0380711555480957,3.029689073562622,-0.008382081985473633,0.00027992180548608303
L21.H5,26,"November, December,",0.001953125,0.015625,False,1,2.9685099124908447,2.9604854583740234,-0.008024454116821289,-6.998446770012379e-05
L21.H6,0,"10, 11,",0.0009765625,-0.0078125,False,1,3.2723989486694336,3.268664836883545,-0.003734111785888672,0.00017042105901055038
L21.H6,1,"3, 4,",0.0003662109375,-0.0078125,False,1,3.762195587158203,3.7630481719970703,0.0008525848388671875,9.920561569742858e-05
L21.H6,2,"Monday, Tuesday,",-0.0009765625,0.0,False,1,1.582030177116394,1.5829845666885376,0.0009543895721435547,0.00012107797374483198
L21.H6,3,"5, 6,",0.0,-0.0078125,False,1,3.500905990600586,3.500356912612915,-0.0005490779876708984,0.00031592234154231846
L21.H6,4,"4, 5,",0.0018310546875,0.0078125,False,1,3.9696288108825684,3.9647462368011475,-0.0048825740814208984,9.003680315800011e-05
L21.H6,5,"7, 8,",-0.000244140625,-0.0078125,False,1,3.577009677886963,3.5781197547912598,0.001110076904296875,4.186283331364393e-05
L21.H6,6,"North, East,",-0.003173828125,-0.015625,False,1,2.096099615097046,2.1030502319335938,0.0069506168365478516,0.00011092395288869739
L21.H6,7,"20, 21,",-0.0009765625,0.0,False,1,3.33726167678833,3.337249279022217,-1.239776611328125e-05,0.00011965440353378654
L21.H6,8,"Saturday, Sunday,",0.00146484375,0.015625,False,1,2.383121967315674,2.373354911804199,-0.00976705551147461,0.00011584878666326404
L21.H6,9,"February, March,",-0.00146484375,-0.015625,False,1,1.405761480331421,1.4089897871017456,0.003228306770324707,-0.00021611728880088776
L21.H6,10,"2, 3,",0.0,-0.0078125,False,1,3.9650635719299316,3.9657609462738037,0.0006973743438720703,2.5352150260005146e-05
L21.H6,11,"T, U,",-0.0006103515625,-0.015625,False,1,4.526601791381836,4.528275012969971,0.0016732215881347656,-1.2216856703162193e-05
L21.H6,12,"B, C,",0.004638671875,0.0234375,False,1,2.532994031906128,2.5073492527008057,-0.025644779205322266,1.434236764907837e-07
L21.H6,13,"Up, Down,",0.001953125,0.0078125,False,1,3.3893039226531982,3.3790674209594727,-0.010236501693725586,-0.00020696152932941914
L21.H6,14,"April, May,",0.00048828125,0.015625,False,1,1.6733434200286865,1.6662787199020386,-0.007064700126647949,2.8970971470698714e-05
L21.H6,15,"100, 101,",0.004150390625,0.0078125,False,1,3.5318715572357178,3.514730453491211,-0.017141103744506836,-9.485942428000271e-06
L21.H6,16,"Tuesday, Wednesday,",0.003662109375,0.0078125,False,1,2.9783997535705566,2.965728759765625,-0.01267099380493164,0.0003566610685084015
