head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L2.H8,50,-0.000263671875,0.64,0.0,-0.00453125,1,0.0013988208770751953,8.322928337292979e-05,2.894401550292969e-06,0.0008285635557177401,-0.00046875,132,132,0.18
L0.H1,50,-0.00025482177734375,0.58,0.0,-0.0046875,1,0.0013107585906982422,7.435795276251157e-05,-1.290440559387207e-05,-0.0005265248300770828,-0.002421875,132,132,0.18
L0.H15,50,-0.00024932861328125,0.7,0.0,-0.00515625,1,0.0013346481323242188,9.742155169078614e-05,2.4970769882202148e-05,0.0017771822174251462,0.00046875,132,131,0.2
L2.H13,50,-0.0002398681640625,0.66,0.0,-0.00421875,1,0.0019227981567382813,6.682132785499561e-05,7.221698760986328e-06,0.00030314210795170693,-0.00078125,132,131,0.14
L7.H14,50,-0.00023681640625,0.56,0.02,-0.0053125,1,0.0024709701538085938,7.714534949627705e-05,1.2242794036865235e-05,-0.0006465090504613447,-0.00296875,132,132,0.1
L1.H4,50,-0.00023468017578125,0.54,0.0,-0.0053125,1,0.0019814395904541016,6.203561708389315e-05,1.923084259033203e-05,0.000990447112959495,-0.001015625,132,132,0.1
L4.H14,50,-0.00023193359375,0.66,0.0,-0.005,1,0.0017634773254394532,0.00010342761190258898,8.062124252319335e-06,8.218961063281835e-05,-0.000390625,132,132,0.14
L6.H11,50,-0.0002301025390625,0.58,0.04,-0.00296875,1,0.00264739990234375,0.00011298150871880353,2.7283430099487305e-05,0.0021212056746753,0.00140625,132,132,0.26
L10.H9,50,-0.0002294921875,0.58,0.0,-0.00421875,1,0.0015211105346679688,4.0176542934204915e-05,-2.1457672119140626e-07,-0.0007407852671683565,-0.002265625,132,132,0.04
L6.H7,50,-0.00022491455078125,0.58,0.02,-0.0040625,1,0.0015841388702392577,8.777691069553838e-05,1.4090538024902344e-05,0.0035027627163788867,0.002578125,132,131,0.32
L1.H12,50,-0.0002215576171875,0.66,0.0,-0.0046875,1,0.0018445205688476561,7.13426612492185e-05,9.938478469848633e-06,0.0008804565149874563,-0.000625,132,131,0.2
L17.H7,50,-0.0002197265625,0.68,0.0,-0.00421875,1,0.0016919994354248047,5.2237915515434e-05,1.1912584304809571e-05,0.0011226281975926726,0.0,132,131,0.22
L6.H9,50,-0.00021881103515625,0.58,0.0,-0.00421875,1,0.0014069938659667968,5.4466590736410584e-05,-5.917549133300781e-06,-0.0008993538800617347,-0.00296875,132,132,0.12
L7.H11,50,-0.00021820068359375,0.42,0.02,-0.0046875,1,0.0032932472229003904,0.0001267819460190367,-2.4409294128417968e-05,0.0019542400517034825,-0.00015625,132,131,0.32
L2.H4,50,-0.00021636962890625,0.68,0.0,-0.00390625,1,0.0016605091094970704,5.95459548276267e-05,1.2311935424804688e-05,0.0006636619810117067,-0.000234375,132,131,0.18
L6.H0,50,-0.0002105712890625,0.6,0.02,-0.0040625,1,0.001108083724975586,6.348836162942462e-05,1.5997886657714844e-06,0.0001197019188994547,-0.001171875,132,132,0.18
L21.H6,50,-0.0002099609375,0.56,0.0,-0.004375,1,0.002050619125366211,3.671623089758213e-05,8.190870285034179e-06,-9.326774459001825e-05,-0.001875,132,132,0.14
L7.H5,50,-0.00020782470703125,0.52,0.0,-0.00203125,1,0.001585693359375,0.0002050051871628966,6.170034408569336e-05,0.007480937348138626,0.00765625,132,131,0.32
L22.H4,50,-0.00020782470703125,0.56,0.02,-0.0040625,1,0.0016549968719482423,0.00011290810405625962,-1.341104507446289e-06,0.0013195271505217446,-0.000546875,132,132,0.22
L3.H3,50,-0.00020660400390625,0.62,0.0,-0.0040625,1,0.001676006317138672,0.00011612395770498552,4.946589469909668e-05,0.0024881328447184403,0.002578125,132,131,0.26
L8.H8,50,-0.00020660400390625,0.62,0.04,-0.003125,1,0.002449979782104492,0.0003627125930506736,3.1900405883789064e-06,0.0028098487380544836,0.001875,132,131,0.2
